(,"0,5","0,5","0,67175","0,55621875","0,4380625","0,4094375",)
(,"0,5","0,5","0,5","0,67175","0,55621875","0,4380625",)
(,"0,40165625","0,5","0,5","0,5","0,67175","0,55621875",)
(,"0,4853125","0,40165625","0,5","0,5","0,5","0,67175",)
(,"0,43178125","0,4853125","0,40165625","0,5","0,5","0,5",)
(,"0,32059375","0,43178125","0,4853125","0,40165625","0,5","0,5",)
(,"0,30078125","0,32059375","0,43178125","0,4853125","0,40165625","0,5",)
(,"0,5","0,30078125","0,32059375","0,43178125","0,4853125","0,40165625",)
(,"0,5","0,5","0,30078125","0,32059375","0,43178125","0,4853125",)
(,"0,41578125","0,5","0,5","0,30078125","0,32059375","0,43178125",)
(,"0,4221875","0,41578125","0,5","0,5","0,30078125","0,32059375",)
(,"0,39003125","0,4221875","0,41578125","0,5","0,5","0,30078125",)
(,"0,578","0,39003125","0,4221875","0,41578125","0,5","0,5",)
(,"0,5516875","0,578","0,39003125","0,4221875","0,41578125","0,5",)
(,"0,5","0,5516875","0,578","0,39003125","0,4221875","0,41578125",)
(,"0,5","0,5","0,5516875","0,578","0,39003125","0,4221875",)
(,"0,32896875","0,5","0,5","0,5516875","0,578","0,39003125",)
(,"0,61215625","0,32896875","0,5","0,5","0,5516875","0,578",)
(,"0,6048125","0,61215625","0,32896875","0,5","0,5","0,5516875",)
(,"0,7001875","0,6048125","0,61215625","0,32896875","0,5","0,5",)
(,"0,5524375","0,7001875","0,6048125","0,61215625","0,32896875","0,5",)
(,"0,5","0,5524375","0,7001875","0,6048125","0,61215625","0,32896875",)
(,"0,5","0,5","0,5524375","0,7001875","0,6048125","0,61215625",)
(,"0,53053125","0,5","0,5","0,5524375","0,7001875","0,6048125",)
(,"0,45653125","0,53053125","0,5","0,5","0,5524375","0,7001875",)
(,"0,38675","0,45653125","0,53053125","0,5","0,5","0,5524375",)
(,"0,47715625","0,38675","0,45653125","0,53053125","0,5","0,5",)
(,"0,56134375","0,47715625","0,38675","0,45653125","0,53053125","0,5",)
(,"0,5","0,56134375","0,47715625","0,38675","0,45653125","0,53053125",)
(,"0,5","0,5","0,56134375","0,47715625","0,38675","0,45653125",)
(,"0,28871875","0,5","0,5","0,56134375","0,47715625","0,38675",)
(,"0,42240625","0,28871875","0,5","0,5","0,56134375","0,47715625",)
(,"0,3966875","0,42240625","0,28871875","0,5","0,5","0,56134375",)
(,"0,57784375","0,3966875","0,42240625","0,28871875","0,5","0,5",)
(,"0,5","0,57784375","0,3966875","0,42240625","0,28871875","0,5",)
(,"0,5","0,5","0,57784375","0,3966875","0,42240625","0,28871875",)
(,"0,5","0,5","0,5","0,57784375","0,3966875","0,42240625",)
(,"0,4800625","0,5","0,5","0,5","0,57784375","0,3966875",)
(,"0,42996875","0,4800625","0,5","0,5","0,5","0,57784375",)
(,"0,6521875","0,42996875","0,4800625","0,5","0,5","0,5",)
(,"0,54271875","0,6521875","0,42996875","0,4800625","0,5","0,5",)
(,"0,43396875","0,54271875","0,6521875","0,42996875","0,4800625","0,5",)
(,"0,5","0,43396875","0,54271875","0,6521875","0,42996875","0,4800625",)
(,"0,5","0,5","0,43396875","0,54271875","0,6521875","0,42996875",)
(,"0,20509375","0,5","0,5","0,43396875","0,54271875","0,6521875",)
(,"0,3655","0,20509375","0,5","0,5","0,43396875","0,54271875",)
(,"0,63834375","0,3655","0,20509375","0,5","0,5","0,43396875",)
(,"0,45584375","0,63834375","0,3655","0,20509375","0,5","0,5",)
(,"0,83053125","0,45584375","0,63834375","0,3655","0,20509375","0,5",)
(,"0,5","0,83053125","0,45584375","0,63834375","0,3655","0,20509375",)
(,"0,5","0,5","0,83053125","0,45584375","0,63834375","0,3655",)
(,"0,65296875","0,5","0,5","0,83053125","0,45584375","0,63834375",)
(,"0,58265625","0,65296875","0,5","0,5","0,83053125","0,45584375",)
(,"0,57453125","0,58265625","0,65296875","0,5","0,5","0,83053125",)
(,"0,56321875","0,57453125","0,58265625","0,65296875","0,5","0,5",)
(,"0,5","0,56321875","0,57453125","0,58265625","0,65296875","0,5",)
(,"0,5","0,5","0,56321875","0,57453125","0,58265625","0,65296875",)
(,"0,5","0,5","0,5","0,56321875","0,57453125","0,58265625",)
(,"0,553125","0,5","0,5","0,5","0,56321875","0,57453125",)
(,"0,58903125","0,553125","0,5","0,5","0,5","0,56321875",)
(,"0,4801875","0,58903125","0,553125","0,5","0,5","0,5",)
(,"0,595375","0,4801875","0,58903125","0,553125","0,5","0,5",)
(,"0,3691875","0,595375","0,4801875","0,58903125","0,553125","0,5",)
(,"0,5","0,3691875","0,595375","0,4801875","0,58903125","0,553125",)
(,"0,5","0,5","0,3691875","0,595375","0,4801875","0,58903125",)
(,"0,5","0,5","0,5","0,3691875","0,595375","0,4801875",)
(,"0,5291875","0,5","0,5","0,5","0,3691875","0,595375",)
(,"0,6219375","0,5291875","0,5","0,5","0,5","0,3691875",)
(,"0,51240625","0,6219375","0,5291875","0,5","0,5","0,5",)
(,"0,62646875","0,51240625","0,6219375","0,5291875","0,5","0,5",)
(,"0,5","0,62646875","0,51240625","0,6219375","0,5291875","0,5",)
(,"0,5","0,5","0,62646875","0,51240625","0,6219375","0,5291875",)
(,"0,48896875","0,5","0,5","0,62646875","0,51240625","0,6219375",)
(,"0,5335","0,48896875","0,5","0,5","0,62646875","0,51240625",)
(,"0,499625","0,5335","0,48896875","0,5","0,5","0,62646875",)
(,"0,50409375","0,499625","0,5335","0,48896875","0,5","0,5",)
(,"0,48959375","0,50409375","0,499625","0,5335","0,48896875","0,5",)
(,"0,5","0,48959375","0,50409375","0,499625","0,5335","0,48896875",)
(,"0,5","0,5","0,48959375","0,50409375","0,499625","0,5335",)
(,"0,6565625","0,5","0,5","0,48959375","0,50409375","0,499625",)
(,"0,5534375","0,6565625","0,5","0,5","0,48959375","0,50409375",)
(,"0,578625","0,5534375","0,6565625","0,5","0,5","0,48959375",)
(,"0,5413125","0,578625","0,5534375","0,6565625","0,5","0,5",)
(,"0,5","0,5413125","0,578625","0,5534375","0,6565625","0,5",)
(,"0,5","0,5","0,5413125","0,578625","0,5534375","0,6565625",)
(,"0,5","0,5","0,5","0,5413125","0,578625","0,5534375",)
(,"0,57703125","0,5","0,5","0,5","0,5413125","0,578625",)
(,"0,54434375","0,57703125","0,5","0,5","0,5","0,5413125",)
(,"0,577625","0,54434375","0,57703125","0,5","0,5","0,5",)
(,"0,4833125","0,577625","0,54434375","0,57703125","0,5","0,5",)
(,"0,58178125","0,4833125","0,577625","0,54434375","0,57703125","0,5",)
(,"0,5","0,58178125","0,4833125","0,577625","0,54434375","0,57703125",)
(,"0,5","0,5","0,58178125","0,4833125","0,577625","0,54434375",)
(,"0,4893125","0,5","0,5","0,58178125","0,4833125","0,577625",)
(,"0,4375","0,4893125","0,5","0,5","0,58178125","0,4833125",)
(,"0,502","0,4375","0,4893125","0,5","0,5","0,58178125",)
(,"0,5773125","0,502","0,4375","0,4893125","0,5","0,5",)
(,"0,570125","0,5773125","0,502","0,4375","0,4893125","0,5",)
(,"0,5","0,570125","0,5773125","0,502","0,4375","0,4893125",)
(,"0,5","0,5","0,570125","0,5773125","0,502","0,4375",)
(,"0,5595625","0,5","0,5","0,570125","0,5773125","0,502",)
(,"0,49096875","0,5595625","0,5","0,5","0,570125","0,5773125",)
(,"0,587875","0,49096875","0,5595625","0,5","0,5","0,570125",)
(,"0,54240625","0,587875","0,49096875","0,5595625","0,5","0,5",)
(,"0,5","0,54240625","0,587875","0,49096875","0,5595625","0,5",)
(,"0,5","0,5","0,54240625","0,587875","0,49096875","0,5595625",)
(,"0,5","0,5","0,5","0,54240625","0,587875","0,49096875",)
(,"0,5903125","0,5","0,5","0,5","0,54240625","0,587875",)
(,"0,46734375","0,5903125","0,5","0,5","0,5","0,54240625",)
(,"0,54975","0,46734375","0,5903125","0,5","0,5","0,5",)
(,"0,5408125","0,54975","0,46734375","0,5903125","0,5","0,5",)
(,"0,467125","0,5408125","0,54975","0,46734375","0,5903125","0,5",)
(,"0,5","0,467125","0,5408125","0,54975","0,46734375","0,5903125",)
(,"0,5","0,5","0,467125","0,5408125","0,54975","0,46734375",)
(,"0,56046875","0,5","0,5","0,467125","0,5408125","0,54975",)
(,"0,4325625","0,56046875","0,5","0,5","0,467125","0,5408125",)
(,"0,55846875","0,4325625","0,56046875","0,5","0,5","0,467125",)
(,"0,48690625","0,55846875","0,4325625","0,56046875","0,5","0,5",)
(,"0,5","0,48690625","0,55846875","0,4325625","0,56046875","0,5",)
(,"0,5","0,5","0,48690625","0,55846875","0,4325625","0,56046875",)
(,"0,5","0,5","0,5","0,48690625","0,55846875","0,4325625",)
(,"0,49175","0,5","0,5","0,5","0,48690625","0,55846875",)
(,"0,54859375","0,49175","0,5","0,5","0,5","0,48690625",)
(,"0,35571875","0,54859375","0,49175","0,5","0,5","0,5",)
(,"0,32971875","0,35571875","0,54859375","0,49175","0,5","0,5",)
(,"0,5","0,32971875","0,35571875","0,54859375","0,49175","0,5",)
(,"0,5","0,5","0,32971875","0,35571875","0,54859375","0,49175",)
(,"0,5","0,5","0,5","0,32971875","0,35571875","0,54859375",)
(,"0,6096875","0,5","0,5","0,5","0,32971875","0,35571875",)
(,"0,552","0,6096875","0,5","0,5","0,5","0,32971875",)
(,"0,554625","0,552","0,6096875","0,5","0,5","0,5",)
(,"0,51609375","0,554625","0,552","0,6096875","0,5","0,5",)
(,"0,5484375","0,51609375","0,554625","0,552","0,6096875","0,5",)
(,"0,5","0,5484375","0,51609375","0,554625","0,552","0,6096875",)
(,"0,5","0,5","0,5484375","0,51609375","0,554625","0,552",)
(,"0,4494375","0,5","0,5","0,5484375","0,51609375","0,554625",)
(,"0,50575","0,4494375","0,5","0,5","0,5484375","0,51609375",)
(,"0,5175","0,50575","0,4494375","0,5","0,5","0,5484375",)
(,"0,63221875","0,5175","0,50575","0,4494375","0,5","0,5",)
(,"0,5","0,63221875","0,5175","0,50575","0,4494375","0,5",)
(,"0,5","0,5","0,63221875","0,5175","0,50575","0,4494375",)
(,"0,5","0,5","0,5","0,63221875","0,5175","0,50575",)
(,"0,53384375","0,5","0,5","0,5","0,63221875","0,5175",)
(,"0,4563125","0,53384375","0,5","0,5","0,5","0,63221875",)
(,"0,58725","0,4563125","0,53384375","0,5","0,5","0,5",)
(,"0,682625","0,58725","0,4563125","0,53384375","0,5","0,5",)
(,"0,5","0,682625","0,58725","0,4563125","0,53384375","0,5",)
(,"0,5","0,5","0,682625","0,58725","0,4563125","0,53384375",)
(,"0,5","0,5","0,5","0,682625","0,58725","0,4563125",)
(,"0,586","0,5","0,5","0,5","0,682625","0,58725",)
(,"0,5363125","0,586","0,5","0,5","0,5","0,682625",)
(,"0,4721875","0,5363125","0,586","0,5","0,5","0,5",)
(,"0,516375","0,4721875","0,5363125","0,586","0,5","0,5",)
(,"0,56546875","0,516375","0,4721875","0,5363125","0,586","0,5",)
(,"0,5","0,56546875","0,516375","0,4721875","0,5363125","0,586",)
(,"0,5","0,5","0,56546875","0,516375","0,4721875","0,5363125",)
(,"0,47296875","0,5","0,5","0,56546875","0,516375","0,4721875",)
(,"0,5213125","0,47296875","0,5","0,5","0,56546875","0,516375",)
(,"0,42403125","0,5213125","0,47296875","0,5","0,5","0,56546875",)
(,"0,43296875","0,42403125","0,5213125","0,47296875","0,5","0,5",)
(,"0,54559375","0,43296875","0,42403125","0,5213125","0,47296875","0,5",)
(,"0,5","0,54559375","0,43296875","0,42403125","0,5213125","0,47296875",)
(,"0,5","0,5","0,54559375","0,43296875","0,42403125","0,5213125",)
(,"0,5","0,5","0,5","0,54559375","0,43296875","0,42403125",)
(,"0,51725","0,5","0,5","0,5","0,54559375","0,43296875",)
(,"0,48325","0,51725","0,5","0,5","0,5","0,54559375",)
(,"0,41753125","0,48325","0,51725","0,5","0,5","0,5",)
(,"0,37075","0,41753125","0,48325","0,51725","0,5","0,5",)
(,"0,5","0,37075","0,41753125","0,48325","0,51725","0,5",)
(,"0,5","0,5","0,37075","0,41753125","0,48325","0,51725",)
(,"0,468625","0,5","0,5","0,37075","0,41753125","0,48325",)
(,"0,44596875","0,468625","0,5","0,5","0,37075","0,41753125",)
(,"0,56084375","0,44596875","0,468625","0,5","0,5","0,37075",)
(,"0,443625","0,56084375","0,44596875","0,468625","0,5","0,5",)
(,"0,4751875","0,443625","0,56084375","0,44596875","0,468625","0,5",)
(,"0,5","0,4751875","0,443625","0,56084375","0,44596875","0,468625",)
(,"0,5","0,5","0,4751875","0,443625","0,56084375","0,44596875",)
(,"0,503375","0,5","0,5","0,4751875","0,443625","0,56084375",)
(,"0,3728125","0,503375","0,5","0,5","0,4751875","0,443625",)
(,"0,449375","0,3728125","0,503375","0,5","0,5","0,4751875",)
(,"0,5421875","0,449375","0,3728125","0,503375","0,5","0,5",)
(,"0,56640625","0,5421875","0,449375","0,3728125","0,503375","0,5",)
(,"0,5","0,56640625","0,5421875","0,449375","0,3728125","0,503375",)
(,"0,5","0,5","0,56640625","0,5421875","0,449375","0,3728125",)
(,"0,56659375","0,5","0,5","0,56640625","0,5421875","0,449375",)
(,"0,51209375","0,56659375","0,5","0,5","0,56640625","0,5421875",)
(,"0,41515625","0,51209375","0,56659375","0,5","0,5","0,56640625",)
(,"0,4854375","0,41515625","0,51209375","0,56659375","0,5","0,5",)
(,"0,3321875","0,4854375","0,41515625","0,51209375","0,56659375","0,5",)
(,"0,5","0,3321875","0,4854375","0,41515625","0,51209375","0,56659375",)
(,"0,5","0,5","0,3321875","0,4854375","0,41515625","0,51209375",)
(,"0,5","0,5","0,5","0,3321875","0,4854375","0,41515625",)
(,"0,5","0,5","0,5","0,5","0,3321875","0,4854375",)
(,"0,43140625","0,5","0,5","0,5","0,5","0,3321875",)
(,"0,56971875","0,43140625","0,5","0,5","0,5","0,5",)
(,"0,56","0,56971875","0,43140625","0,5","0,5","0,5",)
(,"0,5","0,56","0,56971875","0,43140625","0,5","0,5",)
(,"0,5","0,5","0,56","0,56971875","0,43140625","0,5",)
(,"0,51734375","0,5","0,5","0,56","0,56971875","0,43140625",)
(,"0,54921875","0,51734375","0,5","0,5","0,56","0,56971875",)
(,"0,527375","0,54921875","0,51734375","0,5","0,5","0,56",)
(,"0,309625","0,527375","0,54921875","0,51734375","0,5","0,5",)
(,"0,5","0,309625","0,527375","0,54921875","0,51734375","0,5",)
(,"0,5","0,5","0,309625","0,527375","0,54921875","0,51734375",)
(,"0,5","0,5","0,5","0,309625","0,527375","0,54921875",)
(,"0,41978125","0,5","0,5","0,5","0,309625","0,527375",)
(,"0,38090625","0,41978125","0,5","0,5","0,5","0,309625",)
(,"0,41725","0,38090625","0,41978125","0,5","0,5","0,5",)
(,"0,50903125","0,41725","0,38090625","0,41978125","0,5","0,5",)
(,"0,542375","0,50903125","0,41725","0,38090625","0,41978125","0,5",)
(,"0,5","0,542375","0,50903125","0,41725","0,38090625","0,41978125",)
(,"0,5","0,5","0,542375","0,50903125","0,41725","0,38090625",)
(,"0,66075","0,5","0,5","0,542375","0,50903125","0,41725",)
(,"0,42634375","0,66075","0,5","0,5","0,542375","0,50903125",)
(,"0,5464375","0,42634375","0,66075","0,5","0,5","0,542375",)
(,"0,58103125","0,5464375","0,42634375","0,66075","0,5","0,5",)
(,"0,58515625","0,58103125","0,5464375","0,42634375","0,66075","0,5",)
(,"0,5","0,58515625","0,58103125","0,5464375","0,42634375","0,66075",)
(,"0,5","0,5","0,58515625","0,58103125","0,5464375","0,42634375",)
(,"0,5691875","0,5","0,5","0,58515625","0,58103125","0,5464375",)
(,"0,42990625","0,5691875","0,5","0,5","0,58515625","0,58103125",)
(,"0,5338125","0,42990625","0,5691875","0,5","0,5","0,58515625",)
(,"0,60328125","0,5338125","0,42990625","0,5691875","0,5","0,5",)
(,"0,57825","0,60328125","0,5338125","0,42990625","0,5691875","0,5",)
(,"0,5","0,57825","0,60328125","0,5338125","0,42990625","0,5691875",)
(,"0,5","0,5","0,57825","0,60328125","0,5338125","0,42990625",)
(,"0,53878125","0,5","0,5","0,57825","0,60328125","0,5338125",)
(,"0,48490625","0,53878125","0,5","0,5","0,57825","0,60328125",)
(,"0,4650625","0,48490625","0,53878125","0,5","0,5","0,57825",)
(,"0,5336875","0,4650625","0,48490625","0,53878125","0,5","0,5",)
(,"0,60709375","0,5336875","0,4650625","0,48490625","0,53878125","0,5",)
(,"0,5","0,60709375","0,5336875","0,4650625","0,48490625","0,53878125",)
(,"0,5","0,5","0,60709375","0,5336875","0,4650625","0,48490625",)
(,"0,5324375","0,5","0,5","0,60709375","0,5336875","0,4650625",)
(,"0,54828125","0,5324375","0,5","0,5","0,60709375","0,5336875",)
(,"0,5416875","0,54828125","0,5324375","0,5","0,5","0,60709375",)
(,"0,6254375","0,5416875","0,54828125","0,5324375","0,5","0,5",)
(,"0,5","0,6254375","0,5416875","0,54828125","0,5324375","0,5",)
(,"0,5","0,5","0,6254375","0,5416875","0,54828125","0,5324375",)
(,"0,5","0,5","0,5","0,6254375","0,5416875","0,54828125",)
(,"0,4225","0,5","0,5","0,5","0,6254375","0,5416875",)
(,"0,4513125","0,4225","0,5","0,5","0,5","0,6254375",)
(,"0,6119375","0,4513125","0,4225","0,5","0,5","0,5",)
(,"0,529625","0,6119375","0,4513125","0,4225","0,5","0,5",)
(,"0,45796875","0,529625","0,6119375","0,4513125","0,4225","0,5",)
(,"0,5","0,45796875","0,529625","0,6119375","0,4513125","0,4225",)
(,"0,5","0,5","0,45796875","0,529625","0,6119375","0,4513125",)
(,"0,50071875","0,5","0,5","0,45796875","0,529625","0,6119375",)
(,"0,5081875","0,50071875","0,5","0,5","0,45796875","0,529625",)
(,"0,52246875","0,5081875","0,50071875","0,5","0,5","0,45796875",)
(,"0,39821875","0,52246875","0,5081875","0,50071875","0,5","0,5",)
(,"0,39434375","0,39821875","0,52246875","0,5081875","0,50071875","0,5",)
(,"0,5","0,39434375","0,39821875","0,52246875","0,5081875","0,50071875",)
(,"0,5","0,5","0,39434375","0,39821875","0,52246875","0,5081875",)
(,"0,63671875","0,5","0,5","0,39434375","0,39821875","0,52246875",)
(,"0,60915625","0,63671875","0,5","0,5","0,39434375","0,39821875",)
(,"0,44159375","0,60915625","0,63671875","0,5","0,5","0,39434375",)
(,"0,48384375","0,44159375","0,60915625","0,63671875","0,5","0,5",)
(,"0,4993125","0,48384375","0,44159375","0,60915625","0,63671875","0,5",)
(,"0,5","0,4993125","0,48384375","0,44159375","0,60915625","0,63671875",)
(,"0,5","0,5","0,4993125","0,48384375","0,44159375","0,60915625",)
(,"0,54921875","0,5","0,5","0,4993125","0,48384375","0,44159375",)
(,"0,52878125","0,54921875","0,5","0,5","0,4993125","0,48384375",)
(,"0,4628125","0,52878125","0,54921875","0,5","0,5","0,4993125",)
(,"0,46728125","0,4628125","0,52878125","0,54921875","0,5","0,5",)
(,"0,5","0,46728125","0,4628125","0,52878125","0,54921875","0,5",)
(,"0,5","0,5","0,46728125","0,4628125","0,52878125","0,54921875",)
(,"0,5","0,5","0,5","0,46728125","0,4628125","0,52878125",)
(,"0,453125","0,5","0,5","0,5","0,46728125","0,4628125",)
(,"0,375375","0,453125","0,5","0,5","0,5","0,46728125",)
(,"0,489875","0,375375","0,453125","0,5","0,5","0,5",)
